target,fold,model,test_start,test_end,n_test,positive_rate,precision,recall,f1,pr_auc
NextVolSpike,5,LightGBM,2020-01-02,2020-04-01,882,0.562358276643991,0.8978805394990366,0.9395161290322581,0.9182266009852217,0.9829720161291075
NextVolSpike,5,XGBoost,2020-01-02,2020-04-01,882,0.562358276643991,0.9344262295081968,0.9193548387096774,0.926829268292683,0.9823710011501997
NextVolSpike,5,MatchedNaive,2020-01-02,2020-04-01,882,0.562358276643991,0.9688796680497925,0.9415322580645161,0.9550102249488752,0.9892038676207526
NextVolSpike,5,HAR,2020-01-02,2020-04-01,882,0.562358276643991,0.9665271966527197,0.9314516129032258,0.9486652977412731,0.9875496457926174
NextVolSpike,6,Majority,2020-04-02,2020-07-01,882,0.735827664399093,0.0,0.0,0.0,
NextVolSpike,6,Persistence,2020-04-02,2020-07-01,882,0.735827664399093,0.9107692307692308,0.9121725731895224,0.9114703618167821,
NextVolSpike,6,LogisticRegression,2020-04-02,2020-07-01,882,0.735827664399093,0.7866666666666666,1.0,0.8805970149253731,0.978271654078464
NextVolSpike,6,LightGBM,2020-04-02,2020-07-01,882,0.735827664399093,0.8443271767810027,0.9861325115562404,0.9097370291400142,0.9818228538721034
NextVolSpike,6,XGBoost,2020-04-02,2020-07-01,882,0.735827664399093,0.875,0.9707241910631741,0.9203798392987582,0.9793839609080881
NextVolSpike,6,MatchedNaive,2020-04-02,2020-07-01,882,0.735827664399093,0.9740458015267176,0.9830508474576272,0.9785276073619632,0.9961358461983322
